date,PRODUKT,discount,amount,Tablet Basic,Tablet Mini,Tablet Pro,kosten_basic,kosten_mini,kosten_pro,transaction_id
2022-05-29,Tablet Mini,1.0,4,0,1,0,,181.6927726258018,,181206
2022-05-29,Tablet Mini,1.0,2,0,1,0,,179.6894784984662,,181222
2022-05-29,Tablet Mini,1.0,1,0,1,0,,178.6888608495908,,181225
2022-05-29,Tablet Mini,1.0,1,0,1,0,,178.6876255518399,,181231
2022-05-29,Tablet Mini,1.0,1,0,1,0,,178.6857726052135,,181240
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,806.9537998641172,181258
2022-05-29,Tablet Pro,1.0,2,0,0,1,,,766.9544175129927,181259
2022-05-29,Tablet Mini,1.0,1,0,1,0,,178.6800078823761,,181268
2022-05-29,Tablet Mini,1.0,2,0,1,0,,179.6787725846252,,181274
2022-05-29,Tablet Mini,1.0,1,0,1,0,,178.6756843402481,,181289
2022-05-29,Tablet Mini,1.0,2,0,1,0,,179.6746549254557,,181294
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,806.9809764146365,181302
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,806.9834470101382,181306
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,806.9871529033909,181312
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,806.995799987647,181326
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0143294539101,181356
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0242118359172,181372
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.026682431419,181376
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.031005973547,181383
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0316236224224,181384
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0384177600522,181395
2022-05-29,Tablet Pro,1.0,2,0,0,1,,,767.0588001729417,181428
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.066211959447,181440
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0699178526995,181446
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.070535501575,181447
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0760943414539,181456
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0816531813329,181465
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0828884790837,181467
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.0909179144644,181480
2022-05-29,Tablet Pro,1.0,2,0,0,1,,,767.0921532122154,181482
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.095859105468,181488
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.110065029603,181511
2022-05-29,Tablet Pro,1.0,3,0,0,1,,,727.1174768161083,181523
2022-05-29,Tablet Pro,1.0,1,0,0,1,,,807.1193297627347,181526
2022-05-29,Tablet Pro,1.0,3,0,0,1,,,727.1248886026135,181535
2022-05-29,Tablet Pro,1.0,2,0,0,1,,,767.1341533357452,181550
2022-05-29,Tablet Pro,1.0,2,0,0,1,,,767.1347709846204,181551
2022-05-29,Tablet Pro,1.0,2,0,0,1,,,767.1390945267485,181558
2022-05-29,Tablet Basic...,0.9,4,1,0,0,369.5410280618472,,,181585
2022-05-29,Tablet Basic...,0.9,2,1,0,0,329.5574986985256,,,181605
2022-05-29,Tablet Basic...,0.9,4,1,0,0,369.6011458857232,,,181658
2022-05-29,Tablet Basic...,1.0,2,1,0,0,329.6019694175571,,,181659
2022-05-29,Tablet Basic...,1.0,1,1,0,0,309.6069106085606,,,181665
2022-05-29,Tablet Basic...,1.0,2,1,0,0,329.6176165224015,,,181678
2022-05-29,Tablet Basic...,1.0,1,1,0,0,309.6184400542354,,,181679
2022-05-29,Tablet Basic...,1.0,1,1,0,0,309.6217341815711,,,181683
2022-05-29,Tablet Basic...,0.9,3,1,0,0,349.6283224362425,,,181691
2022-05-29,Tablet Basic...,1.0,1,1,0,0,309.6480872002564,,,181715
2022-05-29,Tablet Basic...,1.0,1,1,0,0,309.6489107320904,,,181716
2022-05-29,Tablet Basic...,1.0,1,1,0,0,309.6563225185956,,,181725
2022-05-29,Tablet Basic...,0.9,4,1,0,0,369.6620872414331,,,181732
2022-05-29,Tablet Basic...,0.9,2,1,0,0,329.6966755784575,,,181774
2022-05-30,Tablet Pro,1.0,4,0,0,1,,,687.2922714478572,181806
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.3089479674941,181833
2022-05-30,Tablet Pro,1.0,4,0,0,1,,,687.3145068073729,181842
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.3175950517501,181847
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.3250068382554,181859
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.3268597848817,181862
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.333036273636,181872
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.3552716331519,181908
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.3571245797782,181911
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.3614481219063,181918
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.3836834814219,181954
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.3910952679273,181966
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.3960364589308,181974
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.3985070544325,181978
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.4164188718203,182007
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.4213600628237,182015
2022-05-30,Tablet Pro,1.0,4,0,0,1,,,767.4275365515781,182025
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.4652131329798,182086
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.468301377357,182091
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.4689190262325,182092
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.4757131638622,182103
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,767.4800367059903,182110
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.4886837902465,182124
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.4923896834991,182130
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.5041250121324,182149
2022-05-30,Tablet Basic...,1.0,2,1,0,0,310.0120882708478,,,182157
2022-05-30,Tablet Basic...,0.9,3,1,0,0,350.0417354168688,,,182193
2022-05-30,Tablet Basic...,1.0,2,1,0,0,310.0458530760385,,,182198
2022-05-30,Tablet Basic...,1.0,3,1,0,0,330.0491472033741,,,182202
2022-05-30,Tablet Pro,1.0,1,0,0,1,,,807.5411839446587,182209
2022-05-30,Tablet Basic...,0.9,4,1,0,0,350.0722060947238,,,182230
2022-05-30,Tablet Pro,1.0,4,0,0,1,,,767.5628016552989,182244
2022-05-30,Tablet Basic...,1.0,2,1,0,0,330.0936179224057,,,182256
2022-05-30,Tablet Basic...,1.0,1,1,0,0,310.1142062182536,,,182281
2022-05-30,Tablet Basic...,1.0,1,1,0,0,310.1207944729249,,,182289
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.5949193968218,182296
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.5973899923235,182300
2022-05-30,Tablet Pro,1.0,2,0,0,1,,,807.6072723743305,182316
2022-05-30,Tablet Basic...,1.0,2,1,0,0,310.1455004279424,,,182319
2022-05-30,Tablet Basic...,1.0,1,1,0,0,310.1504416189459,,,182325
2022-05-30,Tablet Pro,1.0,3,0,0,1,,,807.6183900540884,182334
2022-05-30,Tablet Basic...,1.0,2,1,0,0,310.2031476563166,,,182389
2022-05-30,Tablet Basic...,0.9,2,1,0,0,330.2056182518184,,,182392
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.4364483424951,,182451
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.4354189277027,,182456
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.432948332201,,182468
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.432536566284,,182470
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.4317130344501,,182474
2022-05-30,Tablet Mini,1.0,2,0,1,0,,179.4315071514916,,182475
2022-05-30,Tablet Mini,1.0,3,0,1,0,,180.4300659707823,,182482
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.4298600878238,,182483
2022-05-30,Tablet Mini,0.9,5,0,1,0,,181.4271836093636,,182496
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.4234777161109,,182514
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.4224483013185,,182519
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.4201835887753,,182530
2022-05-30,Tablet Mini,1.0,4,0,1,0,,179.4193600569413,,182534
2022-05-30,Tablet Mini,0.9,9,0,1,0,,184.4140071000209,,182560
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.4121541533946,,182569
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.4107129726852,,182576
2022-05-30,Tablet Mini,1.0,3,0,1,0,,180.4084482601419,,182587
2022-05-30,Tablet Mini,1.0,3,0,1,0,,179.4070070794326,,182594
2022-05-30,Tablet Mini,1.0,4,0,1,0,,180.4068011964741,,182595
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.4049482498478,,182604
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.4022717713876,,182617
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.4020658884291,,182618
2022-05-30,Tablet Mini,1.0,2,0,1,0,,179.4016541225121,,182620
2022-05-30,Tablet Mini,1.0,2,0,1,0,,179.4006247077197,,182625
2022-05-30,Tablet Mini,1.0,2,0,1,0,,179.4004188247613,,182626
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.3987717610934,,182634
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.3973305803841,,182641
2022-05-30,Tablet Mini,0.9,8,0,1,0,,183.3932129212145,,182661
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.3905364427542,,182674
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.3890952620449,,182681
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.388683496128,,182683
2022-05-30,Tablet Mini,1.0,6,0,1,0,,181.388271730211,,182685
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.3868305495016,,182692
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.3860070176677,,182696
2022-05-30,Tablet Mini,1.0,2,0,1,0,,178.3849776028753,,182701
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.3841540710414,,182705
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.3814775925811,,182718
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.3812717096227,,182719
2022-05-30,Tablet Mini,1.0,3,0,1,0,,178.3806540607472,,182722
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.3792128800379,,182729
2022-05-30,Tablet Mini,1.0,1,0,1,0,,178.3785952311624,,182732
2022-05-30,Tablet Mini,0.9,4,0,1,0,,181.3769481674946,,182740
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,807.8808908261494,182759
2022-05-31,Tablet Mini,1.0,4,0,1,0,,179.3687128491554,,182780
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,767.8981849946617,182787
2022-05-31,Tablet Mini,0.9,4,0,1,0,,179.3670657854876,,182788
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,727.9049791322916,182798
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,807.9086850255442,182804
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,807.9117732699214,182809
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.3524480954356,,182859
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,807.9475969046968,182867
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,807.9513027979494,182873
2022-05-31,Tablet Basic...,0.9,1,1,0,0,310.6173841687769,,,182892
2022-05-31,Tablet Basic...,0.9,3,1,0,0,310.6305606781197,,,182908
2022-05-31,Tablet Basic...,1.0,2,1,0,0,310.6330312736214,,,182911
2022-05-31,Tablet Basic...,1.0,2,1,0,0,330.6338548054553,,,182912
2022-05-31,Tablet Basic...,1.0,6,1,0,0,370.636325400957,,,182915
2022-05-31,Tablet Basic...,1.0,1,1,0,0,310.637148932791,,,182916
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.0025676546107,182956
2022-05-31,Tablet Basic...,1.0,2,1,0,0,310.6832667154903,,,182972
2022-05-31,Tablet Basic...,1.0,1,1,0,0,310.6972667566669,,,182989
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.0322148006318,183004
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.0427148315142,183021
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.0488913202686,183031
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.0513619157703,183035
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,768.0766855196632,183076
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.079156115165,183080
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.0853326039194,183090
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.0865679016703,183092
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.0871855505458,183093
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.090273794923,183098
2022-05-31,Tablet Basic...,1.0,3,1,0,0,310.796090576737,,,183109
2022-05-31,Tablet Basic...,1.0,1,1,0,0,310.8249141909241,,,183144
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.1310386207018,183164
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,768.139685704958,183178
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.1415386515843,183181
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,728.1477151403386,183191
2022-05-31,Tablet Basic...,1.0,4,1,0,0,330.8784437601287,,,183209
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2760655178398,,183230
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2752419860058,,183234
2022-05-31,Tablet Mini,0.9,7,0,1,0,,184.2750361030474,,183235
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.274006688255,,183240
2022-05-31,Tablet Mini,1.0,4,0,1,0,,179.2738008052965,,183241
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.273594922338,,183242
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.268447848376,,183267
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.1971270503736,183271
2022-05-31,Tablet Pro,1.0,4,0,0,1,,,768.2026858902526,183280
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.2076270812561,183288
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2628890084971,,183294
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2618595937047,,183299
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.2610360618708,,183303
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2591831152445,,183312
2022-05-31,Tablet Mini,0.9,5,0,1,0,,180.2583595834105,,183316
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2577419345351,,183319
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2571242856597,,183322
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2560948708673,,183327
2022-05-31,Tablet Mini,1.0,2,0,1,0,,179.2532125094486,,183341
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2519772116977,,183347
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2511536798638,,183351
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2509477969053,,183352
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2507419139468,,183353
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.2503301480299,,183355
2022-05-31,Tablet Mini,0.9,8,0,1,0,,184.2501242650713,,183356
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2497124991544,,183358
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2472419036527,,183370
2022-05-31,Tablet Mini,1.0,2,0,1,0,,179.2462124888603,,183375
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.2453889570264,,183379
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.2447713081509,,183382
2022-05-31,Tablet Mini,1.0,4,0,1,0,,179.2385948193966,,183412
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.238388936438,,183413
2022-05-31,Tablet Pro,1.0,5,0,0,1,,,688.2947155726929,183429
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.3076861990771,183450
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.3268333142156,183481
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.3323921540946,183490
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.3422745361015,183506
2022-05-31,Tablet Pro,1.0,4,0,0,1,,,768.342892184977,183507
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.3509216203577,183520
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.3533922158595,183524
2022-05-31,Tablet Pro,1.0,4,0,0,1,,,768.3657451933682,183544
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.3688334377455,183549
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,768.372539330998,183555
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.3762452242506,183561
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.3780981708769,183564
2022-05-31,Tablet Pro,1.0,1,0,0,1,,,808.3805687663787,183568
2022-05-31,Tablet Pro,1.0,2,0,0,1,,,808.3855099573822,183576
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.3861276062577,183577
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,768.3867452551331,183578
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,768.3873629040086,183579
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.3898334995102,183583
2022-05-31,Tablet Pro,1.0,3,0,0,1,,,808.4028041258945,183604
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.1976241106591,,183611
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.1974182277007,,183612
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.1943299833235,,183627
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.193712334448,,183630
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.1910358559878,,183643
2022-05-31,Tablet Mini,1.0,1,0,1,0,,178.188977026403,,183653
2022-05-31,Tablet Mini,1.0,3,0,1,0,,179.1887711434445,,183654
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.1881534945691,,183657
2022-05-31,Tablet Mini,1.0,2,0,1,0,,178.1865064309013,,183665
2022-05-31,Tablet Mini,1.0,3,0,1,0,,178.1856828990674,,183669
2022-05-31,Tablet Mini,1.0,3,0,1,0,,179.1848593672334,,183673
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.4571572269331,183692
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,768.461480769061,183699
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.4682749066909,183710
2022-06-01,Tablet Pro,1.0,4,0,0,1,,,768.4732160976944,183718
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.4775396398225,183725
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.4818631819505,183732
2022-06-01,Tablet Pro,1.0,4,0,0,1,,,768.4935985105839,183751
2022-06-01,Tablet Pro,1.0,4,0,0,1,,,768.4948338083348,183753
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.4960691060855,183755
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.5003926482136,183762
2022-06-01,Tablet Pro,1.0,4,0,0,1,,,728.5176868167259,183790
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,728.5183044656014,183791
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,768.5244809543558,183801
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.5294221453593,183809
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.5306574431102,183811
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.5331280386118,183815
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.5368339318645,183821
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,768.5380692296153,183823
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.5479516116224,183839
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.5504222071241,183843
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,728.551657504875,183845
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.5547457492522,183850
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.5646281312593,183866
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.571422268889,183877
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.5782164065188,183888
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,768.5880987885258,183904
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.5918046817785,183910
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.5942752772802,183914
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.602304712661,183927
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.6072459036644,183935
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.6078635525398,183936
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.6146576901697,183947
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.6171282856715,183951
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.6183635834223,183953
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.6202165300485,183956
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.6233047744258,183961
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.6239224233012,183962
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.6270106676784,183967
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.6288636143047,183970
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.6455401339415,183997
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,728.6498636760696,184004
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,728.6597460580766,184020
2022-06-01,Tablet Pro,1.0,5,0,0,1,,,728.67148138671,184039
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.6770402265889,184048
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,768.6844520130942,184060
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.099212056506,,184089
2022-06-01,Tablet Mini,1.0,4,0,1,0,,179.0955061632534,,184107
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0938590995856,,184115
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0936532166271,,184116
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.0926238018347,,184121
2022-06-01,Tablet Mini,1.0,2,0,1,0,,179.0918002700008,,184125
2022-06-01,Tablet Mini,1.0,3,0,1,0,,179.0909767381669,,184129
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.0870649619558,,184148
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0864473130803,,184151
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.085006132371,,184158
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.0813002391183,,184176
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.079447292492,,184185
2022-06-01,Tablet Mini,0.9,3,0,1,0,,179.074711984447,,184208
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0738884526131,,184212
2022-06-01,Tablet Mini,0.9,1,0,1,0,,178.0703884423189,,184229
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0693590275266,,184234
2022-06-01,Tablet Mini,1.0,4,0,1,0,,180.0677119638587,,184242
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0654472513154,,184253
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0635943046891,,184262
2022-06-01,Tablet Mini,0.9,7,0,1,0,,183.0629766558137,,184265
2022-06-01,Tablet Mini,1.0,3,0,1,0,,179.0627707728552,,184266
2022-06-01,Tablet Pro,1.0,4,0,0,1,,,768.8357759875764,184305
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0541236885991,,184308
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0539178056406,,184309
2022-06-01,Tablet Mini,1.0,4,0,1,0,,179.0537119226821,,184310
2022-06-01,Tablet Mini,1.0,2,0,1,0,,179.0528883908482,,184314
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.0520648590143,,184318
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.8592466448431,184343
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.8697466757255,184360
2022-06-01,Tablet Pro,1.0,1,0,0,1,,,808.8765408133554,184371
2022-06-01,Tablet Pro,1.0,2,0,0,1,,,808.8777761111062,184373
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,808.8814820043589,184379
2022-06-01,Tablet Pro,1.0,3,0,0,1,,,768.8820996532343,184380
2022-06-01,Tablet Mini,0.9,5,0,1,0,,182.0388883496716,,184382
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0380648178377,,184386
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0378589348792,,184387
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0372412860038,,184390
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0366236371283,,184393
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0358001052944,,184397
2022-06-01,Tablet Mini,0.9,10,0,1,0,,186.0345648075435,,184403
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.030447148374,,184423
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0281824358307,,184434
2022-06-01,Tablet Mini,1.0,5,0,1,0,,180.0277706699137,,184436
2022-06-01,Tablet Mini,1.0,1,0,1,0,,178.0269471380798,,184440
2022-06-01,Tablet Mini,1.0,3,0,1,0,,178.0259177232874,,184445
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0257118403289,,184446
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.025300074412,,184448
2022-06-01,Tablet Mini,1.0,2,0,1,0,,178.0222118300348,,184463
2022-06-01,Tablet Mini,1.0,6,0,1,0,,181.0189177026991,,184479
2022-06-01,Tablet Basic...,1.0,4,1,0,0,331.929270380207,,,184485
2022-06-01,Tablet Basic...,1.0,2,1,0,0,311.9449174850514,,,184504
2022-06-01,Tablet Basic...,1.0,2,1,0,0,312.0190353501039,,,184594
2022-06-01,Tablet Basic...,1.0,1,1,0,0,312.0569178144642,,,184640
2022-06-01,Tablet Basic...,1.0,3,1,0,0,312.0626825373016,,,184647
2022-06-01,Tablet Basic...,1.0,5,1,0,0,352.0915061514887,,,184682
2022-06-02,Tablet Pro,1.0,3,0,0,1,,,809.0859237821287,184710
2022-06-02,Tablet Pro,1.0,4,0,0,1,,,769.0914826220077,184719
2022-06-02,Tablet Pro,1.0,3,0,0,1,,,809.0939532175095,184723
2022-06-02,Tablet Pro,1.0,1,0,0,1,,,809.0970414618866,184728
2022-06-02,Tablet Basic...,1.0,2,1,0,0,312.1409180615237,,,184742
2022-06-02,Tablet Mini,1.0,1,0,1,0,,177.9641528357436,,184745
2022-06-02,Tablet Mini,1.0,2,0,1,0,,178.9635351868682,,184748
2022-06-02,Tablet Mini,1.0,1,0,1,0,,177.9620940061588,,184755
2022-06-02,Tablet Pro,1.0,2,0,0,1,,,769.1198944702778,184765
2022-06-02,Tablet Pro,1.0,3,0,0,1,,,809.1310121500358,184783
2022-06-02,Tablet Pro,1.0,1,0,0,1,,,809.1378062876655,184794
2022-06-02,Tablet Pro,1.0,4,0,0,1,,,769.1396592342919,184797
